"","data.list.id","title","date.created","rw.url","country"
"221","481517","Project Manager, Health (Generic)",2012-03-08,"http://reliefweb.int/node/481517","Syria"
"222","470215","Safety Advisor (Consultancy) - Syria & Lebanon",2012-01-13,"http://reliefweb.int/node/470215","Syria"
"223","469951","Field Security Officer",2012-01-12,"http://reliefweb.int/node/469951","Syria"
"224","469453","Programme Manager (Protection profile)",2012-01-10,"http://reliefweb.int/node/469453","Syria"
"225","465193","Programme Analyst",2011-12-15,"http://reliefweb.int/node/465193","Syria"
"226","458290","Deputy Director of UNRWA Affairs (re-advertised) - Candidates having previously applied need not to re-apply.",2011-11-10,"http://reliefweb.int/node/458290","Syria"
"227","452132","HUMANITARIAN AFFAIRS OFFICER, P4",2011-10-11,"http://reliefweb.int/node/452132","Syria"
"228","447942","Director of UNRWA Affairs",2011-09-21,"http://reliefweb.int/node/447942","Syria"
"229","441286","Deputy Director of UNRWA Affairs",2011-08-17,"http://reliefweb.int/node/441286","Syria"
"230","420176","Livelihood Advisor (Syria & Lebanon)",2011-06-15,"http://reliefweb.int/node/420176","Syria"
