"data.list.id","title","date.created","rw.url"
"627299","Syria Crisis: Engaging Syrian Youth",2014-01-05,"http://reliefweb.int/node/627299"
"627298","Syria Crisis: Addressing Gender-Based Violence",2014-01-05,"http://reliefweb.int/node/627298"
"627297","Syria Crisis: Promoting Safe Motherhood",2014-01-05,"http://reliefweb.int/node/627297"
"627294","Jihadists kill 31 rebels in Syria: monitor",2014-01-05,"http://reliefweb.int/node/627294"
"627255","Syria rebels unite and launch new revolt, against jihadists",2014-01-04,"http://reliefweb.int/node/627255"
"627239","Regional Situation Report for Syria Crisis Issue No. 16",2014-01-04,"http://reliefweb.int/node/627239"
"627201","Key Syria opposition bloc reaffirms peace talks rejection",2014-01-03,"http://reliefweb.int/node/627201"
"627175","Syria rebels take on jihadists in fierce fighting",2014-01-03,"http://reliefweb.int/node/627175"
"627133","Brief statement on incident in northern Syria",2014-01-03,"http://reliefweb.int/node/627133"
"627043","UNHCR Syria Refugee Fact Sheet December 2013 [EN/AR]",2014-01-03,"http://reliefweb.int/node/627043"
"627018","UK allocates £16 million to support healthcare services for Syrian refugees.",2014-01-03,"http://reliefweb.int/node/627018"
"626967","Malnutrition kills 8 in Syria prison: NGO",2014-01-02,"http://reliefweb.int/node/626967"
"626835","UNDP's Resilience-based Approach to the Regional Syria Crisis",2014-01-02,"http://reliefweb.int/node/626835"
"626806","Urban Syria Snapshots 2 - June 2013",2014-01-02,"http://reliefweb.int/node/626806"
"626805","Urban Syria Snapshots 1 - June 2013",2014-01-02,"http://reliefweb.int/node/626805"
"626770","Massive aid effort accompanied 2013's Syria refugee exodus",2014-01-01,"http://reliefweb.int/node/626770"
"626759","73,000 dead in Syria in 2013, war's bloodiest year",2014-01-01,"http://reliefweb.int/node/626759"
"626728","UN humanitarian chief decries ‘indiscriminate attacks’ in Aleppo",2013-12-31,"http://reliefweb.int/node/626728"
"626709","Casualties mount in Aleppo",2013-12-31,"http://reliefweb.int/node/626709"
"626707","Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator Valerie Amos Statement on Syria - Tuesday, 31 December 2013",2013-12-31,"http://reliefweb.int/node/626707"
"626694","Syria: Numbers and Locations of Refugees and IDPs (as of 19 December 2013)",2013-12-31,"http://reliefweb.int/node/626694"
"626693","Polio vaccination campaign continues through Syrian snow storms",2013-12-31,"http://reliefweb.int/node/626693"
"626677","More than 130,000 dead since start of Syria conflict: NGO",2013-12-31,"http://reliefweb.int/node/626677"
"626675","Syria misses deadline to remove chemical weapons",2013-12-31,"http://reliefweb.int/node/626675"
"626665","5,000 civilians leave town north-east of Damascus",2013-12-31,"http://reliefweb.int/node/626665"
