"","data.list.id","title","date.created","rw.url","country"
"39","632858","Hygiene and Sanitation  Officer",2014-01-29,"http://reliefweb.int/node/632858","South Sudan"
"40","632856","WASH Technician",2014-01-29,"http://reliefweb.int/node/632856","South Sudan"
"41","633121","Graca Machel Trust opportunities",2014-01-29,"http://reliefweb.int/node/633121","South Sudan"
"42","633173","Country Director, South Africa",2014-01-29,"http://reliefweb.int/node/633173","South Sudan"
"43","633114","FIELD MANAGERS (South Sudan), Ref: 91/13-14",2014-01-29,"http://reliefweb.int/node/633114","South Sudan"
"44","632955","Program Officer - SA",2014-01-28,"http://reliefweb.int/node/632955","South Sudan"
"45","632939","Finance and Administration Manager",2014-01-28,"http://reliefweb.int/node/632939","South Sudan"
"46","632855","Coordinator (Food Security and Cluster Coordinator)",2014-01-28,"http://reliefweb.int/node/632855","South Sudan"
"47","632936","Grants & Finance Officer",2014-01-28,"http://reliefweb.int/node/632936","South Sudan"
"48","632815","HIV/TB Technical Expert",2014-01-28,"http://reliefweb.int/node/632815","South Sudan"
"49","632866","Emergency program coordinator",2014-01-28,"http://reliefweb.int/node/632866","South Sudan"
"50","632845","Settlement/Camp Manager, South Sudan",2014-01-28,"http://reliefweb.int/node/632845","South Sudan"
"51","632843","Protection Programme Advisor, South Sudan",2014-01-28,"http://reliefweb.int/node/632843","South Sudan"
"52","632697","WASH Program Manager, South Sudan (1993)",2014-01-27,"http://reliefweb.int/node/632697","South Sudan"
"53","632656","Comprehensive Sexuality Education Specialist, Johannesburg, ESARO, ISC-11 (P4)",2014-01-27,"http://reliefweb.int/node/632656","South Sudan"
"54","632648","Regional Project Coordinator (Safeguard Young People Programme), Johannesburg, ESARO, ISC-11 (P4)",2014-01-27,"http://reliefweb.int/node/632648","South Sudan"
"55","632556","South Sudan – Head of Mission – Juba",2014-01-27,"http://reliefweb.int/node/632556","South Sudan"
"56","632503","Distribution Program Manager - SSUD",2014-01-27,"http://reliefweb.int/node/632503","South Sudan"
"57","632497","Camp Manager - South Sudan",2014-01-27,"http://reliefweb.int/node/632497","South Sudan"
"58","632481","Country Finance Officer - South Sudan",2014-01-27,"http://reliefweb.int/node/632481","South Sudan"
"59","632471","WASH Program Manager - south sudan",2014-01-27,"http://reliefweb.int/node/632471","South Sudan"
"60","632297","Team Leader – Australia Awards in Africa",2014-01-26,"http://reliefweb.int/node/632297","South Sudan"
"61","632223","Women’s Protection and Empowerment (WPE) Manager",2014-01-25,"http://reliefweb.int/node/632223","South Sudan"
"62","632160","Emergency Program Coordinator - South Sudan",2014-01-24,"http://reliefweb.int/node/632160","South Sudan"
"63","632149","Security Adviser - South Sudan",2014-01-24,"http://reliefweb.int/node/632149","South Sudan"
"64","632128","Regional Technical Coordinator, Business, Economics and Biodiversity",2014-01-24,"http://reliefweb.int/node/632128","South Sudan"
"65","632137","14-039: Logistics Coordinator- South Sudan",2014-01-24,"http://reliefweb.int/node/632137","South Sudan"
"66","631945","Country Director AAH-I South Sudan",2014-01-24,"http://reliefweb.int/node/631945","South Sudan"
"67","632085","Base Manager Unity State, South Sudan",2014-01-24,"http://reliefweb.int/node/632085","South Sudan"
"68","631847","Emergency Relief Coordinator, South Sudan",2014-01-24,"http://reliefweb.int/node/631847","South Sudan"
"69","631718","Regional Education Adviser - East and Southern Africa",2014-01-23,"http://reliefweb.int/node/631718","South Sudan"
"70","631700","Long term agreement with organization that develops content for Radio and broadcasts on 31 radio stations across the country",2014-01-23,"http://reliefweb.int/node/631700","South Sudan"
"71","631192","Senior Programme Design and Fundraising Manager",2014-01-22,"http://reliefweb.int/node/631192","South Sudan"
"72","631200","Senior Programme Manager",2014-01-22,"http://reliefweb.int/node/631200","South Sudan"
"73","631274","Policy and Advocacy Officer",2014-01-22,"http://reliefweb.int/node/631274","South Sudan"
"74","631100","Country Director - Sudan",2014-01-21,"http://reliefweb.int/node/631100","South Sudan"
"75","631096","Area Coordinator Darfur - Sudan",2014-01-21,"http://reliefweb.int/node/631096","South Sudan"
"76","631095","Roads Program Manager - Sudan",2014-01-21,"http://reliefweb.int/node/631095","South Sudan"
"77","631087","Electro mechanics - South Sudan",2014-01-21,"http://reliefweb.int/node/631087","South Sudan"
"78","631081","Area Coordinator Maban - South Sudan",2014-01-21,"http://reliefweb.int/node/631081","South Sudan"
"79","631005","WASH Focal Point",2014-01-21,"http://reliefweb.int/node/631005","South Sudan"
"80","631031","Campaign Assistant (Engagement)",2014-01-21,"http://reliefweb.int/node/631031","South Sudan"
"81","630972","Country Finance Manager - Sudan",2014-01-21,"http://reliefweb.int/node/630972","South Sudan"
"82","630544","HR Coordinator (Pretoria, South Africa)",2014-01-19,"http://reliefweb.int/node/630544","South Sudan"
"83","630543","Manager-M&E –Pretoria, South Africa",2014-01-19,"http://reliefweb.int/node/630543","South Sudan"
"84","630542","Manager – Alumni Engagement (Pretoria)",2014-01-19,"http://reliefweb.int/node/630542","South Sudan"
"85","630337","14-039: Logistics Coordinator- South Sudan",2014-01-17,"http://reliefweb.int/node/630337","South Sudan"
"86","630319","Medical Coordinator - South Sudan",2014-01-17,"http://reliefweb.int/node/630319","South Sudan"
"87","630227","Security Manager - South Sudan",2014-01-17,"http://reliefweb.int/node/630227","South Sudan"
"88","630198","Security Manager",2014-01-17,"http://reliefweb.int/node/630198","South Sudan"
"89","629948","AgeWell Assessor",2014-01-16,"http://reliefweb.int/node/629948","South Sudan"
"90","629972","Programme Coordinator (Displacement Tracking and Monitoring (DTM))",2014-01-16,"http://reliefweb.int/node/629972","South Sudan"
"91","629942","Country Representative Sudan",2014-01-16,"http://reliefweb.int/node/629942","South Sudan"
"92","629941","Campaigns Manager – Safe Cities Campaign",2014-01-16,"http://reliefweb.int/node/629941","South Sudan"
"93","629717","Human Resources Manager, P-4, Pretoria, South Africa",2014-01-15,"http://reliefweb.int/node/629717","South Sudan"
"94","629619","Country Director",2014-01-15,"http://reliefweb.int/node/629619","South Sudan"
"95","629610","Country Director",2014-01-15,"http://reliefweb.int/node/629610","South Sudan"
"96","629583","Emergency Health Manager",2014-01-15,"http://reliefweb.int/node/629583","South Sudan"
"97","629582","Emergency Women’s Protection and Empowerment (WPE) Manager",2014-01-15,"http://reliefweb.int/node/629582","South Sudan"
"98","629574","Emergency Women’s Protection and Empowerment (WPE) Manager",2014-01-15,"http://reliefweb.int/node/629574","South Sudan"
"99","629572","Emergency Protection Manager",2014-01-15,"http://reliefweb.int/node/629572","South Sudan"
"100","629570","Emergency Environmental Health Manager",2014-01-15,"http://reliefweb.int/node/629570","South Sudan"
"101","629372","Education Project Manager",2014-01-14,"http://reliefweb.int/node/629372","South Sudan"
"102","629274","Protection Manager",2014-01-14,"http://reliefweb.int/node/629274","South Sudan"
"103","629270","Emergency Women's Protection and Empowerment (WPE) Coordinator",2014-01-14,"http://reliefweb.int/node/629270","South Sudan"
"104","629258","South Sudan – Emergency and Preparedness Response (EPR) WASH Program Manager – Juba",2014-01-14,"http://reliefweb.int/node/629258","South Sudan"
"105","629093","Country Director, Sudan",2014-01-13,"http://reliefweb.int/node/629093","South Sudan"
"106","628949","External Project Evaluation :Emergency Child Protection and Education Response Project for Refugees in Upper Nile State (ECER)",2014-01-13,"http://reliefweb.int/node/628949","South Sudan"
"107","628993","Safety and Security Officer - South Sudan",2014-01-13,"http://reliefweb.int/node/628993","South Sudan"
"108","628989","AME Manager (Appraisal Monitoring and Evaluation) - South Sudan",2014-01-13,"http://reliefweb.int/node/628989","South Sudan"
"109","628945","EMERGENCY SPECIALISTS - CAR and South Sudan",2014-01-13,"http://reliefweb.int/node/628945","South Sudan"
"110","628586","Nutrition Cluster Co-lead Coordinator",2014-01-10,"http://reliefweb.int/node/628586","South Sudan"
"111","628553","Campaigns Manager – Safe Cities Campaign",2014-01-10,"http://reliefweb.int/node/628553","South Sudan"
"112","628186","Expert (m/f) for Financial Administration in Juba, South Sudan",2014-01-09,"http://reliefweb.int/node/628186","South Sudan"
"113","627899","CCM:STATE COORDINATOR AWERIAL & YIROL EAST (LAKES STATE) - SOUTH SUDAN",2014-01-08,"http://reliefweb.int/node/627899","South Sudan"
"114","627918","South Sudan NGO Forum - Senior Policy Advisor",2014-01-08,"http://reliefweb.int/node/627918","South Sudan"
"115","627910","South Sudan NGO Forum - NGO Secretariat Coordinator",2014-01-08,"http://reliefweb.int/node/627910","South Sudan"
"116","627769","Nutrition Cluster Co-lead",2014-01-07,"http://reliefweb.int/node/627769","South Sudan"
"117","627758","Country Director, South Africa",2014-01-07,"http://reliefweb.int/node/627758","South Sudan"
"118","627685","WASH officer",2014-01-07,"http://reliefweb.int/node/627685","South Sudan"
"119","627382","MEMBERS AND PARTNERSHIP MANAGER",2014-01-06,"http://reliefweb.int/node/627382","South Sudan"
"120","627428","WASH Coordinator",2014-01-06,"http://reliefweb.int/node/627428","South Sudan"
"121","627188","Logistician, Upper Nile State, South Sudan (1880)",2014-01-03,"http://reliefweb.int/node/627188","South Sudan"
"122","626850","Public Health Officer (Secondment)",2014-01-02,"http://reliefweb.int/node/626850","South Sudan"
"123","626526","Peacebuilding Technical Advisor/Manager",2013-12-30,"http://reliefweb.int/node/626526","South Sudan"
"124","626493","WaSH MANAGER, SOUTH SUDAN (Republic of)",2013-12-30,"http://reliefweb.int/node/626493","South Sudan"
"125","626492","Head of Base",2013-12-30,"http://reliefweb.int/node/626492","South Sudan"
"126","626481","Grant Management and Fundraising Coordinator",2013-12-30,"http://reliefweb.int/node/626481","South Sudan"
"127","625521","Economic Justice and Financing for Women’s Rights Manager",2013-12-24,"http://reliefweb.int/node/625521","South Sudan"
"128","625618","Health & Nutrition Programme Manager",2013-12-24,"http://reliefweb.int/node/625618","South Sudan"
"129","625379","Head of Region - Southern Africa Network",2013-12-23,"http://reliefweb.int/node/625379","South Sudan"
"130","625099","Head of Base",2013-12-20,"http://reliefweb.int/node/625099","South Sudan"
"131","625011","60_2013 CONS RSA",2013-12-20,"http://reliefweb.int/node/625011","South Sudan"
"132","624833","Evaluation of the mentoring and job shadowing program for girls studying Science, Technology, Engineering and Math subjects in South Africa",2013-12-20,"http://reliefweb.int/node/624833","South Sudan"
"133","625001","Country Representative - Sudan",2013-12-20,"http://reliefweb.int/node/625001","South Sudan"
"134","624867","Head of Region (Kenya, South Sudan, Ethiopia, Somalia, Uganda)",2013-12-20,"http://reliefweb.int/node/624867","South Sudan"
"135","624854","Regional Youth Programmes Adviser (Africa)",2013-12-20,"http://reliefweb.int/node/624854","South Sudan"
"136","624850","DDG Programme Administrator - South Sudan",2013-12-20,"http://reliefweb.int/node/624850","South Sudan"
"137","624825","Grants and Information Officer - Sudan",2013-12-20,"http://reliefweb.int/node/624825","South Sudan"
"138","623546","WASH Advisor - South Sudan",2013-12-19,"http://reliefweb.int/node/623546","South Sudan"
"139","624628","Knowledge and Innovation Programme Specialist, Johannesburg, ESARO, ICS-10 (P-3)",2013-12-19,"http://reliefweb.int/node/624628","South Sudan"
"140","624627","Health Systems Specialist, Johannesburg, ESARO, ICS-11 (P-4)",2013-12-19,"http://reliefweb.int/node/624627","South Sudan"
"141","624268","Education Programme Director – South Sudan",2013-12-18,"http://reliefweb.int/node/624268","South Sudan"
"142","624104","Anaesthetist clinical officer",2013-12-18,"http://reliefweb.int/node/624104","South Sudan"
"143","624293","Access to Justice Program Supplemental Baseline and Midterm Evaluation",2013-12-18,"http://reliefweb.int/node/624293","South Sudan"
"144","623904","Country Representative Sudan",2013-12-17,"http://reliefweb.int/node/623904","South Sudan"
"145","623796","PROJECT DIRECTOR – SOUTH SUDAN",2013-12-17,"http://reliefweb.int/node/623796","South Sudan"
"146","623612","Assistant Country Director - Program Quality (ACD- PQ)",2013-12-16,"http://reliefweb.int/node/623612","South Sudan"
"147","623575","Base Manager",2013-12-16,"http://reliefweb.int/node/623575","South Sudan"
"148","623573","Programme Support Officer",2013-12-16,"http://reliefweb.int/node/623573","South Sudan"
"149","623119","South Sudan Water, Sanitation and Hygiene Promotion Coordinator",2013-12-13,"http://reliefweb.int/node/623119","South Sudan"
"150","622541","Volunteer: Website, Twitter and Facebook updates",2013-12-13,"http://reliefweb.int/node/622541","South Sudan"
"151","623044","Campaigns Manager – Safe Cities Campaign",2013-12-13,"http://reliefweb.int/node/623044","South Sudan"
"152","623058","NFI's Expert",2013-12-13,"http://reliefweb.int/node/623058","South Sudan"
"153","622901","Head of Base",2013-12-12,"http://reliefweb.int/node/622901","South Sudan"
"154","622895","WASH Program Manager",2013-12-12,"http://reliefweb.int/node/622895","South Sudan"
"155","622875","Surgeon/Medical Officer, South Sudan (1931)",2013-12-12,"http://reliefweb.int/node/622875","South Sudan"
"156","622874","Program Manager, Safety and Security, South Sudan (1956)",2013-12-12,"http://reliefweb.int/node/622874","South Sudan"
"157","622872","Health and Hygiene Manager, South Sudan (1930)",2013-12-12,"http://reliefweb.int/node/622872","South Sudan"
"158","622870","Base Manager, Gok Machar (1929)",2013-12-12,"http://reliefweb.int/node/622870","South Sudan"
"159","622867","Area Logistics Manager, Unity State, South Sudan (1933)",2013-12-12,"http://reliefweb.int/node/622867","South Sudan"
"160","622829","South Sudan: Business Development Expert – Radio Broadcasting",2013-12-12,"http://reliefweb.int/node/622829","South Sudan"
"161","622744","Shelter Project Manager,Alek, Warrap - South Sudan",2013-12-12,"http://reliefweb.int/node/622744","South Sudan"
"162","622742","WASH Project Manager, Bor Jonglei - South Sudan",2013-12-12,"http://reliefweb.int/node/622742","South Sudan"
"163","622755","DESIGNS, TENDERING AND SITE SUPERVISION OF CONSTRUCTION WORKS",2013-12-12,"http://reliefweb.int/node/622755","South Sudan"
"164","622750","Education Project Manager, Bor, Jonglei - South Sudan",2013-12-12,"http://reliefweb.int/node/622750","South Sudan"
"165","622746","Project Manager Food Security, Bor Jonglei - South Sudan",2013-12-12,"http://reliefweb.int/node/622746","South Sudan"
"166","622747","Field Coordinator - South Sudan",2013-12-12,"http://reliefweb.int/node/622747","South Sudan"
"167","622459","Consultancy: Information and Reporting Officer",2013-12-11,"http://reliefweb.int/node/622459","South Sudan"
"168","622364","Senior Women Protection and Empowerment (WPE) Manager",2013-12-11,"http://reliefweb.int/node/622364","South Sudan"
"169","622361","Women’s Protection and Empowerment (WPE) Manager",2013-12-11,"http://reliefweb.int/node/622361","South Sudan"
"170","622359","Health Coordinator",2013-12-11,"http://reliefweb.int/node/622359","South Sudan"
"171","622120","Baseline Assessment",2013-12-10,"http://reliefweb.int/node/622120","South Sudan"
"172","622165","Senior Analyst, Southern Africa",2013-12-10,"http://reliefweb.int/node/622165","South Sudan"
"173","622133","Finance Coordinator - South Sudan (National)",2013-12-10,"http://reliefweb.int/node/622133","South Sudan"
"174","622131","Policy, Advocacy and Communications Manager - South Sudan",2013-12-10,"http://reliefweb.int/node/622131","South Sudan"
"175","621832","Resilience Learning & Planning Consultancy",2013-12-09,"http://reliefweb.int/node/621832","South Sudan"
"176","621183","South Sudan NGO Forum - NGO Secretariat Coordinator",2013-12-09,"http://reliefweb.int/node/621183","South Sudan"
"177","621851","South Sudan - Head of Mission - Juba",2013-12-09,"http://reliefweb.int/node/621851","South Sudan"
"178","621512","WASH Program Manager",2013-12-06,"http://reliefweb.int/node/621512","South Sudan"
"179","621511","Logistics Manager- South Sudan 13-532",2013-12-06,"http://reliefweb.int/node/621511","South Sudan"
"180","621498","Head of Base",2013-12-06,"http://reliefweb.int/node/621498","South Sudan"
"181","621481","Team Leader /Senior Evaluation Specialist, Performance Evaluation of the South Sudan Teacher Education Project (SSTEP), South Sudan",2013-12-06,"http://reliefweb.int/node/621481","South Sudan"
"182","621482","Team Members, Performance Evaluation of the South Sudan Teacher Education Project (SSTEP), South Sudan",2013-12-06,"http://reliefweb.int/node/621482","South Sudan"
"183","621353","Biomedical/Biotechnical Engineer",2013-12-06,"http://reliefweb.int/node/621353","South Sudan"
"184","621418","Country Director, South Africa",2013-12-06,"http://reliefweb.int/node/621418","South Sudan"
"185","621366","Country Representative (South Sudan)",2013-12-06,"http://reliefweb.int/node/621366","South Sudan"
"186","621360","Shelter and Non-food Item (NFI) Cluster Coordinator",2013-12-06,"http://reliefweb.int/node/621360","South Sudan"
"187","621357","Grants Manager",2013-12-06,"http://reliefweb.int/node/621357","South Sudan"
"188","621305","Country Director, Sudan",2013-12-06,"http://reliefweb.int/node/621305","South Sudan"
"189","621129","Call for Expression of Interest: Knowledge, Attitudes and Practices (KAP) Study",2013-12-05,"http://reliefweb.int/node/621129","South Sudan"
"190","620705","Senior Programme Design and Fundraising Manager",2013-12-04,"http://reliefweb.int/node/620705","South Sudan"
"191","620369","Project Manager NBeG, South Sudan",2013-12-03,"http://reliefweb.int/node/620369","South Sudan"
"192","620485","Regional Business Development Manager",2013-12-03,"http://reliefweb.int/node/620485","South Sudan"
"193","620145","South Sudan NGO Forum - Security Information Analyst",2013-12-03,"http://reliefweb.int/node/620145","South Sudan"
"194","620143","South Sudan NGO Forum - Senior Policy Advisor",2013-12-03,"http://reliefweb.int/node/620143","South Sudan"
"195","620140","South Sudan NGO Forum - Regulatory Environment Focal Point",2013-12-03,"http://reliefweb.int/node/620140","South Sudan"
"196","620433","Video production consultant",2013-12-03,"http://reliefweb.int/node/620433","South Sudan"
"197","620430","Research Assistant:Boma management committee role in social accountability",2013-12-03,"http://reliefweb.int/node/620430","South Sudan"
"198","620327","Protection and Rule of Law Coordinator",2013-12-03,"http://reliefweb.int/node/620327","South Sudan"
"199","619737","Deputy Director and Chief of Party, WCS South Sudan Program",2013-11-29,"http://reliefweb.int/node/619737","South Sudan"
"200","619492","Consultant - Information Management Officer (Shelter and Non-Food Items Cluster).",2013-11-29,"http://reliefweb.int/node/619492","South Sudan"
"201","619414","Child Protection Coordinator",2013-11-29,"http://reliefweb.int/node/619414","South Sudan"
"202","619360","Training Specialist on Engineering in Local Governance and Service Delivery Project",2013-11-29,"http://reliefweb.int/node/619360","South Sudan"
"203","619354","Team Leader in Local Governance & Service Delivery Project",2013-11-29,"http://reliefweb.int/node/619354","South Sudan"
"204","619685","AVR Project Officer - Northern Bahr-el Ghazal, South Sudan",2013-11-29,"http://reliefweb.int/node/619685","South Sudan"
"205","619675","AVR Project Officer - Western Equatoria, South Sudan",2013-11-29,"http://reliefweb.int/node/619675","South Sudan"
"206","619520","Finance and Management Accountant",2013-11-28,"http://reliefweb.int/node/619520","South Sudan"
"207","619482","Project Coordintor(s)",2013-11-28,"http://reliefweb.int/node/619482","South Sudan"
"208","619475","Human Resource Manager",2013-11-28,"http://reliefweb.int/node/619475","South Sudan"
"209","619392","DDG Technical Field Manager (2 positions) - South Sudan",2013-11-28,"http://reliefweb.int/node/619392","South Sudan"
"210","619231","South Africa GBV Field Researcher",2013-11-27,"http://reliefweb.int/node/619231","South Sudan"
"211","619209","Health Monitoring and Evaluation Experts",2013-11-27,"http://reliefweb.int/node/619209","South Sudan"
"212","619079","Finance and Management Accountant",2013-11-27,"http://reliefweb.int/node/619079","South Sudan"
"213","619083","Neglected Tropical Diseases Programme Director",2013-11-27,"http://reliefweb.int/node/619083","South Sudan"
"214","619131","Drought Response End-Term Evaluation Consultant",2013-11-27,"http://reliefweb.int/node/619131","South Sudan"
"215","619130","Socioeconomic Inclusion Project Manager",2013-11-27,"http://reliefweb.int/node/619130","South Sudan"
"216","619047","Health Programme Manager",2013-11-27,"http://reliefweb.int/node/619047","South Sudan"
"217","618876","REACH Research Analyst - consulting (South Sudan or Home-based)",2013-11-26,"http://reliefweb.int/node/618876","South Sudan"
"218","618847","Senior Field Accountant, South Sudan (1916)",2013-11-26,"http://reliefweb.int/node/618847","South Sudan"
"219","618845","Food Assistance Program Manager, South Sudan (1881)",2013-11-26,"http://reliefweb.int/node/618845","South Sudan"
"220","618822","Program Manager, SCAPES",2013-11-26,"http://reliefweb.int/node/618822","South Sudan"
"221","618819","Engineering and Procurement Trainers",2013-11-26,"http://reliefweb.int/node/618819","South Sudan"
"222","618816","Planning, Budgeting and Financial Management Trainer",2013-11-26,"http://reliefweb.int/node/618816","South Sudan"
"223","618801","REACH GIS Officer - South Sudan",2013-11-26,"http://reliefweb.int/node/618801","South Sudan"
"224","618800","REACH Information Management Officer - South Sudan",2013-11-26,"http://reliefweb.int/node/618800","South Sudan"
"225","618726","WASH Advisor",2013-11-26,"http://reliefweb.int/node/618726","South Sudan"
"226","618547","Planning, Performance and Reporting Analyst",2013-11-25,"http://reliefweb.int/node/618547","South Sudan"
"227","618531","INTERNATIONAL PARTNERSHIP  DEVELOPMENT MANAGER",2013-11-25,"http://reliefweb.int/node/618531","South Sudan"
"228","618529","HEAD OF FUNDRAISING",2013-11-25,"http://reliefweb.int/node/618529","South Sudan"
"229","618492","Deputy Area Coordinator",2013-11-25,"http://reliefweb.int/node/618492","South Sudan"
"230","618474","AVR Project Manager - South Sudan",2013-11-25,"http://reliefweb.int/node/618474","South Sudan"
"231","618473","AVR Project Manager - South Sudan",2013-11-25,"http://reliefweb.int/node/618473","South Sudan"
"232","618111","County Coordinator - Morobo",2013-11-22,"http://reliefweb.int/node/618111","South Sudan"
"233","618077","Project Director, Neglected Tropical Diseases",2013-11-22,"http://reliefweb.int/node/618077","South Sudan"
"234","618038","Country Logistic Officer - South Sudan",2013-11-22,"http://reliefweb.int/node/618038","South Sudan"
"235","617957","Business Manager South Sudan",2013-11-22,"http://reliefweb.int/node/617957","South Sudan"
"236","617720","Procurement Assistant, GS-5",2013-11-21,"http://reliefweb.int/node/617720","South Sudan"
"237","617645","Project Director",2013-11-21,"http://reliefweb.int/node/617645","South Sudan"
"238","617711","Country Director, Sudan",2013-11-21,"http://reliefweb.int/node/617711","South Sudan"
"239","617568","Partnership and Civil Society Development Coordinator",2013-11-21,"http://reliefweb.int/node/617568","South Sudan"
"240","617565","Deputy Director-Humanitarian Response",2013-11-21,"http://reliefweb.int/node/617565","South Sudan"
"241","617152","Director for Gender and Agriculture, South Sudan",2013-11-20,"http://reliefweb.int/node/617152","South Sudan"
"242","617343","Administrator, Sud Sudan",2013-11-20,"http://reliefweb.int/node/617343","South Sudan"
"243","617079","Hygiene Behavior Change and Communications Specialist",2013-11-19,"http://reliefweb.int/node/617079","South Sudan"
"244","617069","CRI Project Manager",2013-11-19,"http://reliefweb.int/node/617069","South Sudan"
"245","616951","Pneumonia Diagnostics Research Officer",2013-11-19,"http://reliefweb.int/node/616951","South Sudan"
"246","616904","Regional Activism & Youth Coordinator",2013-11-19,"http://reliefweb.int/node/616904","South Sudan"
"247","616714","Country Director - Sudan",2013-11-18,"http://reliefweb.int/node/616714","South Sudan"
"248","616713","WASH Program Manager / South Sudan",2013-11-18,"http://reliefweb.int/node/616713","South Sudan"
"249","616711","Area Coordinator - Maban - South Sudan",2013-11-18,"http://reliefweb.int/node/616711","South Sudan"
"250","616598","Measles SIAs Consultant",2013-11-18,"http://reliefweb.int/node/616598","South Sudan"
"251","616220","Roving Finance Coordinator",2013-11-15,"http://reliefweb.int/node/616220","South Sudan"
"252","616214","HR Coordinator",2013-11-15,"http://reliefweb.int/node/616214","South Sudan"
"253","616040","Area Manager Jonglei - South Sudan",2013-11-15,"http://reliefweb.int/node/616040","South Sudan"
"254","615979","Logistics Coordinator Jonglei - South Sudan",2013-11-15,"http://reliefweb.int/node/615979","South Sudan"
"255","616041","Area Manager Aweil",2013-11-15,"http://reliefweb.int/node/616041","South Sudan"
"256","616062","Monitoring and Evaluation Specialist Sudan",2013-11-15,"http://reliefweb.int/node/616062","South Sudan"
"257","615666","Country Director",2013-11-14,"http://reliefweb.int/node/615666","South Sudan"
"258","615516","Country Representative, South Sudan",2013-11-13,"http://reliefweb.int/node/615516","South Sudan"
"259","615417","Project Officer – Water and Wetlands Programme",2013-11-13,"http://reliefweb.int/node/615417","South Sudan"
"260","615412","Country Financial Controller - Republic of Sudan",2013-11-13,"http://reliefweb.int/node/615412","South Sudan"
"261","615396","Senior Education Consultant",2013-11-13,"http://reliefweb.int/node/615396","South Sudan"
"262","615292","Consultant on Policy on Children without Parental Care",2013-11-13,"http://reliefweb.int/node/615292","South Sudan"
"263","614999","VACANCY FOR STATE COORDINATOR AWERIAL & YIROL EAST (LAKES STATE) - SOUTH SUDAN",2013-11-12,"http://reliefweb.int/node/614999","South Sudan"
"264","615090","Roving education adviser, South Sudan",2013-11-12,"http://reliefweb.int/node/615090","South Sudan"
"265","615077","Research and Advocacy Adviser (Teaching Unions), South Sudan",2013-11-12,"http://reliefweb.int/node/615077","South Sudan"
"266","614887","Chief of Party",2013-11-11,"http://reliefweb.int/node/614887","South Sudan"
"267","614805","Community Liaison Manager, South Sudan",2013-11-11,"http://reliefweb.int/node/614805","South Sudan"
"268","614743","Consultancy: Produce Child Friendly Version of South Sudan Child Act 2008",2013-11-11,"http://reliefweb.int/node/614743","South Sudan"
"269","614757","Support for Education Management Information System in South Sudan.",2013-11-11,"http://reliefweb.int/node/614757","South Sudan"
"270","614726","HR Coordinator (Pretoria, South Africa)",2013-11-11,"http://reliefweb.int/node/614726","South Sudan"
"271","614695","Business Development Manager",2013-11-11,"http://reliefweb.int/node/614695","South Sudan"
"272","614398","Electro mechanics - SSUD",2013-11-08,"http://reliefweb.int/node/614398","South Sudan"
"273","614212","CALL FOR CONSULTANCY PROPOSALS",2013-11-08,"http://reliefweb.int/node/614212","South Sudan"
"274","614236","Logistics Manager South Sudan",2013-11-08,"http://reliefweb.int/node/614236","South Sudan"
"275","614127","Chief of Party (Project Director), South Sudan HIV and AIDS Program",2013-11-07,"http://reliefweb.int/node/614127","South Sudan"
"276","614081","Senior Program Officer - Sudan",2013-11-07,"http://reliefweb.int/node/614081","South Sudan"
"277","614051","Technical Advisor to the National Disarmament, Demobilisation and Reintegration Commission (NDDRC) of the Republic of South Sudan",2013-11-07,"http://reliefweb.int/node/614051","South Sudan"
"278","613997","Health Programme Manager South Sudan",2013-11-07,"http://reliefweb.int/node/613997","South Sudan"
"279","613955","Accountant / Logistic Assistant",2013-11-07,"http://reliefweb.int/node/613955","South Sudan"
"280","613813","Regional Operations Manager",2013-11-06,"http://reliefweb.int/node/613813","South Sudan"
"281","613814","Technical Advisor",2013-11-06,"http://reliefweb.int/node/613814","South Sudan"
"282","613798","Consultant – Evaluation of GOAL South Sudan Nutrition Impact and Positive Practice (NIPP) Circles",2013-11-06,"http://reliefweb.int/node/613798","South Sudan"
"283","613752","REQUEST FOR PROPOSAL FOR A SYSTEM-BASED AUDIT",2013-11-06,"http://reliefweb.int/node/613752","South Sudan"
"284","613491","Short Consultancy - Xenophobia toward refugees in South Africa",2013-11-05,"http://reliefweb.int/node/613491","South Sudan"
"285","613507","Humanitarian Affairs Officer ( Pooled Fund Manager) P-4",2013-11-05,"http://reliefweb.int/node/613507","South Sudan"
"286","613446","Intranet and Admin Support Officer",2013-11-05,"http://reliefweb.int/node/613446","South Sudan"
"287","613408","Environmental Health Manager",2013-11-05,"http://reliefweb.int/node/613408","South Sudan"
"288","613407","Environmental Health Coordinator",2013-11-05,"http://reliefweb.int/node/613407","South Sudan"
"289","613077","Project Manager Education",2013-11-04,"http://reliefweb.int/node/613077","South Sudan"
"290","613194","Country Director",2013-11-04,"http://reliefweb.int/node/613194","South Sudan"
"291","612973","Regional Director, South Sudan, Sudan & the Great Lakes",2013-11-04,"http://reliefweb.int/node/612973","South Sudan"
"292","613261","WASH Advisor - South Sudan",2013-11-04,"http://reliefweb.int/node/613261","South Sudan"
"293","613258","Head of Support Services - Sudan",2013-11-04,"http://reliefweb.int/node/613258","South Sudan"
"294","613034","Protection Technical Officer - South Sudan",2013-11-01,"http://reliefweb.int/node/613034","South Sudan"
"295","612965","Deputy Country Director",2013-11-01,"http://reliefweb.int/node/612965","South Sudan"
"296","612958","Regional Monitoring and Evaluation Manager",2013-11-01,"http://reliefweb.int/node/612958","South Sudan"
